real_x,real_y,real_z,virtual_x,virtual_y,virtual_z
0.04830211,1.356781,3.898303,-0.05153096,-0.05092457,0.4558511
0.0434956,1.307753,3.906117,-0.05156186,-0.05291113,0.4538502
0.1163541,1.259657,3.925887,-0.05047709,-0.05177402,0.4548774
0.03515294,1.350966,3.902666,-0.04981354,-0.0520387,0.4582552
0.05412138,1.330485,3.909886,-0.04851773,-0.05052933,0.4577883
0.108133,1.311523,3.919528,-0.04730448,-0.05061075,0.4586054
0.1300355,1.259951,3.92867,-0.04686913,-0.05015031,0.4555628
0.1440435,1.26435,3.935334,-0.04683053,-0.04971361,0.4592919
0.1447729,1.298796,3.926181,-0.0484792,-0.04954118,0.4588327
0.1519787,1.2885,3.92939,-0.04945934,-0.04928029,0.4589373
0.01433203,1.508197,3.880128,-0.05391517,-0.04757321,0.4713945
-0.04965684,1.515319,3.860422,-0.06034815,-0.04697719,0.4647338
-0.06691891,1.495538,3.860758,-0.06193885,-0.05089238,0.4640118
-0.01909429,1.354659,3.900581,-0.06377673,-0.05324975,0.4605622
-0.07620528,1.403545,3.886243,-0.0665791,-0.05404404,0.4641885
-0.05373362,1.451928,3.89926,-0.07045573,-0.05003375,0.4756584
-0.3168401,1.660717,3.774457,-0.07780716,-0.04536295,0.4658478
-0.3843013,1.80525,3.723162,-0.07272255,-0.04608485,0.4790183
-0.2804077,1.659446,3.792748,-0.06466433,-0.04781684,0.474251
-0.2723027,1.711365,3.790358,-0.05891493,-0.04840335,0.4841208
-0.09416476,1.544037,3.869956,-0.04940066,-0.04449415,0.4773029
-0.05962071,1.48122,3.892413,-0.04240659,-0.04889315,0.4780498
0.2379416,1.205235,4.005153,-0.02084786,-0.05028245,0.4862797
0.2521587,1.40017,3.981652,-0.002800345,-0.02252665,0.4903336
0.2350602,1.424544,3.990036,0.0027363,-0.01315212,0.4950194
0.1930645,1.694515,3.899553,0.01516195,0.003547072,0.4919703
0.182211,1.70629,3.893847,0.01589316,0.003550291,0.49174
0.2398741,1.676818,3.909646,0.02081595,-0.003692687,0.4968978
0.21104,1.702506,3.903717,0.01700243,-0.0005763769,0.4978561
0.227577,1.724679,3.888072,0.01006153,-0.002695858,0.4958228
0.1336477,1.710666,3.883585,0.00781706,-0.00429517,0.4920294
0.1009842,1.809928,3.848801,0.005913168,-0.005451143,0.4982486
0.08565778,1.758111,3.859495,0.00219205,-0.009591222,0.4939752
0.06312644,1.672826,3.88723,0.004400641,-0.01355195,0.4920149
0.09922397,1.63302,3.907844,0.005321145,-0.01118344,0.4919164
0.1324252,1.592602,3.922131,0.00759533,-0.01104975,0.490369
0.1173759,1.577769,3.922434,0.007864118,-0.01393157,0.4892865
0.1319577,1.554881,3.927307,0.007840186,-0.01684541,0.4882866
0.1849261,1.439908,3.958282,0.007854283,-0.02019951,0.4841754
0.3376403,1.38372,4.00371,0.008658364,-0.02115306,0.4977614
0.3731175,1.309284,4.019253,0.01621808,-0.02345714,0.4964483
0.4322684,1.239141,4.033099,0.01971798,-0.02519202,0.4948375
0.3929568,1.306069,4.022545,0.02449206,-0.0267837,0.4979906
0.569541,1.217623,4.036314,0.02940659,-0.02716035,0.4980664
0.4728143,1.301671,4.023773,0.03364551,-0.03098676,0.5011427
0.506695,1.232987,4.046109,0.03904749,-0.03398818,0.504986
0.5721748,1.23173,4.045702,0.04304135,-0.03657013,0.5077752
0.6221983,1.197514,4.061082,0.05393892,-0.04314336,0.5149798
0.7661065,1.095276,4.089124,0.05877078,-0.02886155,0.5198908
0.8455041,1.004057,4.100234,0.06150435,-0.03485951,0.5237957
0.8219008,1.076548,4.084835,0.06308077,-0.03287682,0.5209651
0.8350432,1.045465,4.088628,0.06176088,-0.03483659,0.5214496
0.9071085,0.940724,4.101511,0.06954968,-0.03173295,0.5222443
0.8990275,1.006937,4.097116,0.06769601,-0.02942568,0.5253334
0.7251043,1.105019,4.093434,0.06966189,-0.0249179,0.5194693
0.7000039,1.106264,4.094588,0.07144981,-0.02429095,0.5185463
0.6524258,1.228874,4.082786,0.06718339,-0.02241352,0.5249462
0.6430706,1.214839,4.086576,0.0664031,-0.02245209,0.5246814
0.6271024,1.22376,4.08107,0.0647671,-0.02207917,0.5221255
0.6262389,1.252717,4.077953,0.06501221,-0.02274531,0.5245631
0.6439926,1.236879,4.086181,0.06224102,-0.02112749,0.5271326
0.5509334,1.281535,4.075529,0.05330539,-0.02110806,0.5244536
0.4233835,1.351664,4.056509,0.04173532,-0.02338669,0.5234852
0.4582323,1.307293,4.063639,0.03771459,-0.02612793,0.5227594
0.4571084,1.285587,4.06894,0.03430912,-0.02517444,0.522419
0.3945838,1.337748,4.059375,0.0289261,-0.02515453,0.5242682
0.2944999,1.393747,4.034554,0.02380466,-0.02615601,0.5203018
0.2723328,1.387281,4.033011,0.01824629,-0.02591598,0.5189716
0.2835529,1.349296,4.040096,0.01706985,-0.02923179,0.5183167
0.2257164,1.395532,4.024168,0.01275095,-0.03032765,0.5181651
0.2951877,1.289075,4.04813,0.01175433,-0.02811992,0.5139568
0.2550099,1.312837,4.040034,0.0113031,-0.02778035,0.5131855
0.2557538,1.337809,4.038335,0.01096234,-0.02663073,0.5152924
0.3102497,1.285608,4.045608,0.005411983,-0.02649918,0.5117588
0.2736003,1.32694,4.034492,0.004561454,-0.02826497,0.5124519
0.2360752,1.318536,4.038855,-0.004096657,-0.03186494,0.5158193
0.2389269,1.293997,4.042266,-0.006944001,-0.03425726,0.5154474
0.219701,1.311196,4.039686,-0.0108141,-0.03407007,0.5167022
0.1309655,1.359802,4.018682,-0.01189193,-0.03441763,0.5147289
0.1128592,1.379098,4.017826,-0.009426415,-0.02586266,0.5148025
0.1199084,1.368098,4.022865,-0.006440431,-0.02709469,0.5161997
0.2848923,1.310527,4.056238,-0.01382306,-0.02746749,0.523549
0.1838162,1.403372,4.027359,-0.01379874,-0.02828529,0.5229043
0.08619046,1.481442,4.007845,-0.02126363,-0.02224702,0.525013
0.04045734,1.513881,3.997791,-0.02730882,-0.02422866,0.5272173
0.04006213,1.45507,4.010702,-0.03100967,-0.0254308,0.5249119
0.02920204,1.445937,4.013542,-0.02914184,-0.02775356,0.526427
0.06023383,1.431211,4.020826,-0.02807459,-0.02896151,0.5272286
0.05889404,1.438319,4.020606,-0.02839845,-0.03207228,0.529475
0.09487653,1.426177,4.032538,-0.03011957,-0.03320646,0.533015
0.1173809,1.389556,4.043566,-0.030294,-0.03272548,0.5325434
0.1021473,1.397601,4.039012,-0.03155935,-0.03320938,0.5318322
0.07355058,1.407305,4.030356,-0.03341627,-0.03508711,0.5303441
0.05733383,1.417158,4.03004,-0.03537035,-0.03560796,0.5323988
0.03614837,1.446391,4.025394,-0.03791806,-0.0343729,0.5345483
0.04629844,1.408261,4.034617,-0.03976247,-0.03507125,0.5334586
0.0272187,1.382679,4.035389,-0.03826565,-0.04045334,0.5331813
-0.07321113,1.430747,4.005785,-0.03538027,-0.04512379,0.5323387
-0.05479938,1.404296,4.017136,-0.03522336,-0.04541579,0.5335662
-0.1126561,1.53513,3.980793,-0.03781176,-0.04233906,0.5369607
0.02448124,1.454672,4.029126,-0.03887966,-0.04203108,0.5419021
-0.01658356,1.409362,4.027997,-0.03863919,-0.04158953,0.5361531
0.005386442,1.414886,4.045317,-0.04446578,-0.03578538,0.5423374
-0.2102078,1.562393,3.958813,-0.04751295,-0.03416896,0.5332127
-0.1665571,1.417918,4.015787,-0.04800156,-0.03325319,0.5365462
-0.2855758,1.607796,3.950341,-0.04970878,-0.02810141,0.5403056
-0.1737426,1.579844,3.990362,-0.04761675,-0.01883024,0.5428939
-0.2423426,1.653308,3.959796,-0.04482883,-0.01381284,0.5435711
-0.2349022,1.61326,3.977726,-0.03311506,-0.005978256,0.5425997
-0.2489374,1.627286,3.967572,-0.03194678,-0.005911678,0.5411708
-0.2070902,1.632795,3.968449,-0.02355802,-0.001476675,0.5376332
-0.1390246,1.62396,3.984872,-0.02340749,-0.002677679,0.5399226
-0.06380108,1.670259,3.997104,-0.02297121,-0.001514673,0.5493743
-0.02681035,1.601441,4.024548,-0.02254215,-0.00148508,0.5489613
-0.04166242,1.707182,4.002741,-0.0203312,0.0008822381,0.5574118
-0.2133117,1.662082,3.972857,-0.0169425,0.002611607,0.5448598
-0.09225538,1.512066,4.040168,-0.01569569,0.004092813,0.5450858
-0.3008214,1.862987,3.884662,-0.01459855,0.001508951,0.5493697
-0.2442569,1.821414,3.910269,-0.01631829,0.003687918,0.5466856
-0.2603976,1.832246,3.902916,-0.01706809,0.005389988,0.5457817
-0.05999914,1.699219,4.019249,-0.02747434,0.01638141,0.5579587
-0.262417,1.876111,3.933459,-0.03487077,0.02227718,0.5607651
-0.3949184,1.947961,3.875221,-0.05079752,0.03177428,0.5531622
-0.3902241,1.879858,3.887794,-0.04804507,0.03146613,0.5440669
-0.3505663,1.830185,3.912354,-0.04826152,0.03145105,0.541738
-0.3243511,1.81482,3.940537,-0.04854605,0.03605533,0.5481162
-0.5593544,2.143518,3.707661,-0.04032162,0.01809996,0.5488408
-0.4328072,1.946199,3.847327,-0.04222327,0.02118862,0.5496542
-0.4249853,1.948444,3.845816,-0.0416356,0.02111429,0.5486432
-0.4133726,1.951314,3.847106,-0.03768837,0.01840425,0.5506908
-0.3867694,1.918258,3.864003,-0.03515017,0.01359749,0.55143
-0.3991871,1.865748,3.859827,-0.03392249,0.006482363,0.542524
-0.3011998,1.756191,3.947348,-0.0386084,-0.000244081,0.5565215
-0.4106406,1.822191,3.877852,-0.03918558,-0.0009686351,0.5465676
-0.3130809,1.831152,3.922842,-0.04152396,-0.0002470613,0.5605401
-0.3212159,1.783201,3.928749,-0.04088473,-0.002428889,0.5553106
-0.3651461,1.792992,3.915387,-0.04009235,-0.003456861,0.5556436
-0.3279241,1.789358,3.923304,-0.04153687,-0.004317582,0.5553064
-0.2724136,1.696151,3.972478,-0.04311344,-0.003658414,0.5562099
-0.2572323,1.702243,3.976218,-0.04514575,-0.003224373,0.5574929
-0.5255752,1.963041,3.787125,-0.04390424,-0.0110516,0.5520983
-0.4551635,1.840255,3.852998,-0.04330719,-0.00684312,0.5455244
-0.4340984,1.809205,3.871154,-0.04489911,-0.007661343,0.5456727
-0.4644807,1.808983,3.867933,-0.04529262,-0.00788334,0.5478077
-0.4499604,1.787664,3.878626,-0.04494005,-0.007024944,0.5466011
-0.3765328,1.802279,3.901604,-0.04601043,-0.003276438,0.5508657
-0.4554587,1.887231,3.845879,-0.04448748,-0.003205001,0.5503378
-0.5128417,1.908799,3.816776,-0.04411691,-0.006531417,0.5497305
-0.4048245,1.811486,3.894025,-0.04698497,-0.006553978,0.5535789
-0.3770468,1.99324,3.853289,-0.05021107,-0.006515324,0.5721486
-0.2911808,1.834346,3.947213,-0.04969054,-0.005923182,0.5736914
-0.19171,1.607698,4.031165,-0.04948616,-0.006866485,0.5649848
-0.1828952,1.464195,4.074631,-0.0484508,-0.005045086,0.5640522
-0.2856493,1.797371,3.954111,-0.04503095,-0.01420367,0.5733819
-0.4125718,1.938558,3.867307,-0.03489557,-0.01750541,0.5771979
-0.336828,1.709394,3.985006,-0.02953744,-0.01051238,0.5768969
-0.4172366,1.932733,3.861005,-0.02303201,-0.01645148,0.5742912
-0.2688641,1.852385,3.901316,-0.0177891,-0.02780202,0.5672724
-0.2192761,1.656347,3.981653,-0.01232934,-0.0306043,0.5651881
-0.1535965,1.656847,4.001945,-0.006908596,-0.03124365,0.5712862
-0.104019,1.642749,3.995737,0.0007198751,-0.03837836,0.5659109
-0.1819755,1.769539,3.934862,0.003599018,-0.04565307,0.5699174
-0.1682359,1.751149,3.934225,0.004755378,-0.06055155,0.5720183
-0.1455602,1.724313,3.943554,0.003168046,-0.06243309,0.5700903
-0.0521245,1.563683,4.009141,0.001520783,-0.06131881,0.5656557
-0.02802563,1.444323,4.049358,0.001546115,-0.05395809,0.5623939
-0.1143653,1.647155,3.982378,0.005363911,-0.04949191,0.5663562
-0.05736938,1.623212,4.015634,0.005655706,-0.04246631,0.5723119
-0.167061,1.689873,3.962466,0.00550735,-0.04210863,0.5650243
-0.1459565,1.654545,3.984581,0.004560024,-0.04266644,0.5681359
-0.1685055,1.593647,4.000721,0.005257517,-0.03768423,0.5650465
-0.2052815,1.613349,3.999077,0.00570935,-0.036403,0.5702415
-0.2195339,1.707453,3.952403,0.01145041,-0.04614609,0.5703391
-0.1894243,1.602602,3.98772,0.01169726,-0.04472107,0.5657219
-0.2389123,1.733147,3.941712,0.01105008,-0.04829001,0.5728776
-0.2745617,1.743208,3.930076,0.007901937,-0.05371606,0.5746303
-0.2849896,1.730902,3.923664,0.004420221,-0.05832347,0.5716162
-0.2351717,1.602811,3.978658,0.008594185,-0.05443174,0.5693166
-0.4165582,1.667928,3.935923,-0.006231844,-0.06595957,0.5824561
-0.5150505,1.793114,3.883866,-0.01567584,-0.07462904,0.5971366
