real_x,real_y,real_z,virtual_x,virtual_y,virtual_z
-0.4287713,2.06715,3.571517,-0.05755752,-0.04460406,0.4766237
-0.326221,2.046824,3.618938,-0.06049144,-0.04300785,0.483575
-0.2652354,2.022242,3.655848,-0.06337926,-0.04145008,0.4890981
-0.3690048,2.145228,3.583396,-0.06518561,-0.04152131,0.498147
-0.5920284,2.310713,3.441481,-0.06709862,-0.04138279,0.5087501
-0.7254996,2.36635,3.371529,-0.06757611,-0.04083246,0.5144638
-0.7422297,2.327282,3.394341,-0.06664759,-0.0409115,0.5138577
-0.7482369,2.41581,3.352354,-0.06497017,-0.04218668,0.528983
-0.7780875,2.452884,3.326509,-0.06386858,-0.04210752,0.5366708
-0.7525896,2.41959,3.37208,-0.06355518,-0.04118925,0.5402926
-0.7157456,2.349564,3.440488,-0.06300971,-0.04133004,0.5407946
-0.6780223,2.305405,3.489804,-0.06363732,-0.04154128,0.5432954
-0.6110473,2.314404,3.516187,-0.06449273,-0.04223174,0.5502746
-0.7631974,2.438311,3.395903,-0.06496,-0.04265916,0.5630604
-0.7764949,2.431635,3.399941,-0.06451362,-0.04373759,0.5654639
-0.8100981,2.491611,3.353665,-0.0664953,-0.04506904,0.5743011
-0.8052663,2.512662,3.35128,-0.06764477,-0.0465461,0.5819335
-0.7932608,2.493348,3.379413,-0.06912941,-0.04740542,0.5856102
-0.7385134,2.465846,3.436398,-0.07094318,-0.04760778,0.5917315
-0.8608891,2.535143,3.342249,-0.07120627,-0.04794556,0.5979878
-0.9317878,2.557845,3.293929,-0.07009566,-0.04869568,0.6004435
-0.9702824,2.555974,3.278195,-0.06874335,-0.04987961,0.6023579
-0.9649329,2.593974,3.264762,-0.06975615,-0.04966348,0.6115075
-0.7792534,2.555612,3.394243,-0.07054764,-0.04852134,0.6170099
-0.9280427,2.595138,3.292158,-0.06933975,-0.0484851,0.6157947
-0.7742713,2.586418,3.373222,-0.06945291,-0.04882973,0.6204048
-1.04826,2.643167,3.19674,-0.06430662,-0.04902416,0.6226649
-1.038351,2.634398,3.216596,-0.06066865,-0.04878163,0.6253802
-1.037617,2.620716,3.238848,-0.05758101,-0.046776,0.6282294
-1.000271,2.598075,3.287083,-0.05495548,-0.04570645,0.6310073
-0.6989613,2.502326,3.512876,-0.05297104,-0.04416329,0.6367818
-0.8683065,2.533535,3.428211,-0.04786932,-0.04236841,0.6395849
-0.785761,2.52001,3.482568,-0.04328805,-0.04271293,0.6450665
-0.7868584,2.467525,3.522291,-0.03738242,-0.04498816,0.6459422
-0.5868602,2.449294,3.619635,-0.03541064,-0.04697323,0.6556284
-0.8239209,2.592189,3.422561,-0.02991313,-0.04980683,0.6637646
-0.6942942,2.475796,3.568004,-0.02214748,-0.05184591,0.6633782
-0.6157402,2.43744,3.643356,-0.01461044,-0.05278021,0.674387
-0.6377811,2.542856,3.575637,-0.008162528,-0.05370194,0.6904554
-0.6122064,2.487048,3.62487,-0.00113821,-0.05428338,0.6887518
-0.7039363,2.472005,3.605564,0.006092846,-0.05497259,0.6903813
-0.670361,2.465614,3.634608,0.01284146,-0.05705106,0.698903
-0.5761049,2.413274,3.716865,0.0181917,-0.05794156,0.7052968
-0.4277544,2.4103,3.788504,0.0231829,-0.05703539,0.7195592
-0.142956,2.320813,3.92537,0.02455193,-0.05465341,0.7269636
-0.07782444,2.300764,3.954548,0.025406,-0.05303282,0.7297056
-0.1797534,2.291756,3.95544,0.02648059,-0.05150712,0.7318668
-0.2111174,2.340732,3.926712,0.02575612,-0.05127794,0.736974
-0.1607747,2.306782,3.969835,0.02464661,-0.0520367,0.7429202
-0.3464702,2.380181,3.896614,0.02522081,-0.05405676,0.7499783
-0.299328,2.334189,3.949479,0.02427894,-0.055098,0.7552874
-0.3118892,2.369855,3.94675,0.02291274,-0.05630577,0.7682871
-0.2557037,2.351575,3.992034,0.01988533,-0.05683261,0.7787365
-0.1257879,2.253741,4.069381,0.01369169,-0.06110078,0.7761567
0.05325577,2.109503,4.183733,0.01208168,-0.06125009,0.7795987
-0.0510174,2.264237,4.10354,0.01219103,-0.06373143,0.7941658
-0.2407297,2.420198,3.989365,0.01340169,-0.06584895,0.8065903
-0.336902,2.406864,3.979598,0.0136348,-0.06654465,0.8055792
-0.2826567,2.360733,4.049438,0.01228237,-0.06499571,0.8166273
-0.1911525,2.328174,4.093228,0.01165059,-0.06583351,0.819762
0.02333304,2.221429,4.214338,0.01149499,-0.06563759,0.8323978
-0.006238043,2.19343,4.231494,0.01059809,-0.06517899,0.8325959
-0.07411921,2.266084,4.199501,0.009182662,-0.0653342,0.8430339
-0.164281,2.349286,4.1388,0.007713437,-0.06595981,0.8469607
-0.1830055,2.368339,4.130081,0.006702989,-0.06604582,0.8506384
-0.175526,2.362576,4.140686,0.005496293,-0.06592876,0.8531418
-0.3293105,2.403166,4.099155,0.008410573,-0.06521547,0.8590381
-0.3691568,2.415903,4.086257,0.004938215,-0.06629938,0.8619196
-0.2983698,2.468915,4.083153,0.00217396,-0.06770062,0.8742611
-0.4447337,2.495944,4.017246,0.002620071,-0.06751537,0.8678045
-0.4097804,2.463958,4.0808,0.004035592,-0.06608313,0.8809251
-0.4358098,2.571619,4.016214,0.002618551,-0.06583154,0.8947661
-0.3921714,2.558147,4.049034,0.0009882152,-0.06565243,0.8997388
-0.4842657,2.576532,4.020817,-4.81009e-05,-0.06634444,0.9043958
-0.5109859,2.483108,4.090823,-0.001364827,-0.06758457,0.9052364
-0.4958412,2.519038,4.071934,-0.003308594,-0.07201201,0.9104412
-0.4951772,2.514787,4.076067,-0.0049932,-0.07669902,0.913533
-0.5149048,2.579925,4.03588,-0.005630732,-0.08160597,0.9260577
-0.4723417,2.559498,4.071705,-0.005535781,-0.08649957,0.9328556
-0.6225434,2.676958,3.92859,-0.004081786,-0.09134674,0.9394205
-0.5077062,2.629769,4.029743,-0.003546923,-0.09462488,0.9525253
-0.443682,2.590961,4.084491,-0.002737671,-0.09943539,0.9577134
-0.3091255,2.597125,4.137987,-0.002136916,-0.1043062,0.9753895
-0.2332229,2.632367,4.129392,-0.0002456009,-0.1092807,0.9841652
-0.1377111,2.554963,4.215227,0.004396886,-0.1135678,0.98964
-0.1684302,2.575214,4.206935,0.007135659,-0.1148791,0.99701
-0.4972628,2.713093,4.01441,0.009902239,-0.1151063,0.9980828
-0.4771345,2.619804,4.112142,0.01092556,-0.1130155,0.9986165
-0.606415,2.653114,4.045137,0.01249641,-0.1119493,0.9986268
-0.6097798,2.742301,3.982283,0.01314789,-0.1107362,1.00885
-0.496761,2.641996,4.120963,0.01500082,-0.1072584,1.010251
-0.4503176,2.604816,4.173618,0.01725391,-0.1052642,1.01261
-0.621933,2.6537,4.078201,0.02063286,-0.1037837,1.011599
-0.4263114,2.586187,4.207176,0.02264643,-0.1018271,1.016249
-0.5096413,2.65599,4.128884,0.02563882,-0.101129,1.01904
-0.2659715,2.566629,4.27551,0.02800331,-0.1019476,1.025827
-0.2987875,2.654212,4.190775,0.02998415,-0.1036482,1.027184
-0.2971515,2.628938,4.202471,0.03145611,-0.1039577,1.022622
-0.3761259,2.671207,4.148848,0.03409666,-0.10569,1.025226
-0.357089,2.635905,4.188708,0.03807613,-0.1071824,1.028167
-0.2778867,2.561456,4.280288,0.04148769,-0.1080168,1.033615
-0.502376,2.769623,4.041168,0.04832655,-0.1094678,1.038899
-0.3831849,2.660002,4.162868,0.05447611,-0.1108071,1.033054
-0.4378276,2.714455,4.099916,0.06272471,-0.1134924,1.036938
-0.40669,2.696692,4.133807,0.07114735,-0.1141093,1.042552
-0.5166333,2.677786,4.092957,0.07801139,-0.1144228,1.031808
-0.6339871,2.679892,4.03378,0.08502603,-0.1149117,1.026258
-0.6428068,2.669461,4.049974,0.09151947,-0.1163423,1.03295
-0.6389505,2.671485,4.066329,0.09876809,-0.1181972,1.04302
-0.2786978,2.577869,4.283967,0.1046512,-0.118413,1.056766
-0.1761034,2.595786,4.30596,0.1134613,-0.1175731,1.064821
-0.1922411,2.590068,4.31056,0.1186178,-0.1177307,1.066795
-0.1897142,2.580136,4.3203,0.1233805,-0.1183657,1.068367
0.07435645,2.590575,4.39337,0.132489,-0.1194729,1.091461
0.09103823,2.576334,4.421278,0.1367153,-0.1204037,1.099016
0.1408895,2.563004,4.448484,0.1395791,-0.1214713,1.10568
0.1092942,2.559236,4.447628,0.1423931,-0.1230174,1.10612
0.1238025,2.554178,4.437317,0.1438277,-0.124711,1.100208
0.2416182,2.570456,4.43635,0.1432865,-0.1252017,1.104289
0.1627196,2.63272,4.367476,0.1446918,-0.1264791,1.100193
0.1426931,2.639,4.361887,0.1441581,-0.1266701,1.100877
0.04545687,2.640347,4.353527,0.1434795,-0.1266048,1.101065
0.181175,2.574083,4.446112,0.1426229,-0.1268181,1.111247
0.1426331,2.64823,4.362788,0.1383626,-0.1268336,1.104429
0.2177613,2.505117,4.486361,0.1334687,-0.1271346,1.101958
0.008461654,2.69726,4.30675,0.1279197,-0.1313601,1.107368
-0.05781725,2.823547,4.202418,0.121938,-0.1330709,1.122222
-0.09153426,2.698699,4.229065,0.1049145,-0.134576,1.079036
-0.1334639,2.767144,4.16947,0.1018857,-0.1361608,1.086679
-0.1805702,2.791272,4.147682,0.1001118,-0.1377473,1.092095
-0.2189054,2.837247,4.116346,0.09919909,-0.1388389,1.10353
-0.265209,2.843242,4.110093,0.1000396,-0.139045,1.107126
-0.3040452,2.83685,4.122693,0.1044042,-0.1400425,1.113821
0.08634607,2.655328,4.285637,0.1044948,-0.1433817,1.08329
0.02631493,2.705117,4.216775,0.1176661,-0.1468487,1.078625
-0.2748065,2.963607,3.829795,0.1291903,-0.147222,1.062992
-0.3464997,3.085102,3.642901,0.1431038,-0.1466279,1.068584
0.04073556,2.780649,4.109036,0.1577264,-0.1476378,1.069705
0.2846845,2.553867,4.318701,0.1693386,-0.1467981,1.055738
0.3464743,2.479272,4.361095,0.1807909,-0.1462743,1.044463
0.4550733,2.404649,4.409317,0.1916971,-0.1462417,1.038884
0.5595468,2.315069,4.474954,0.2031534,-0.1451765,1.038203
0.6624858,2.253331,4.507414,0.2127969,-0.1448272,1.035155
0.7279363,2.212052,4.532449,0.2233042,-0.1451563,1.035754
0.7801046,2.19436,4.544228,0.2332764,-0.1467044,1.038644
1.110077,2.137967,4.706502,0.2646558,-0.1512107,1.121949
1.000724,2.230804,4.660768,0.2723442,-0.1520705,1.121162
1.096552,2.166622,4.686711,0.2791353,-0.1526349,1.120051
1.243453,2.177464,4.689128,0.287534,-0.1527515,1.140032
1.244962,2.19138,4.68049,0.2897177,-0.1523573,1.140186
1.207687,2.211729,4.672664,0.2891601,-0.1522734,1.139227
1.283935,2.099513,4.731119,0.2847597,-0.151402,1.13806
1.287607,2.141289,4.706377,0.277007,-0.1509811,1.141722
1.258991,2.132701,4.712462,0.268498,-0.1488917,1.138333
1.219062,2.131378,4.705725,0.2573501,-0.1462322,1.129995
1.167906,2.110213,4.716093,0.2452975,-0.1435652,1.122405
1.143759,2.122964,4.715977,0.234318,-0.1420423,1.123918
0.4437594,1.768961,4.899194,0.2198009,-0.1343187,1.084647
-0.3012898,1.385681,4.768657,0.2013901,-0.1224076,1.00724
-0.3887561,0.8344399,4.642627,0.1812703,-0.1089001,0.9092898
-0.4410206,0.3971477,4.428613,0.1639377,-0.0950458,0.8161095
-0.4120597,0.1002064,4.288323,0.1545867,-0.08427614,0.7670285
-0.4093708,-0.1064236,4.176452,0.1499162,-0.07693774,0.7435791
-0.1070355,-0.5829857,3.906502,0.1331734,-0.06212413,0.6544763
0.1283587,-0.8885568,3.610793,0.1198658,-0.04930896,0.5743092
0.5390944,-1.187634,3.435516,0.1116046,-0.04321742,0.5499693
0.6424068,-1.260347,3.431564,0.1173142,-0.04322362,0.5677499
0.5648792,-1.222449,3.453488,0.1244951,-0.04459381,0.5703806
0.7459217,-1.308215,3.431992,0.1260903,-0.0470196,0.5844327
0.8040522,-1.295187,3.444704,0.1254129,-0.04913163,0.5804104
0.8317097,-1.319633,3.432104,0.1276014,-0.0481447,0.5867665
0.6601122,-1.226305,3.445919,0.1277696,-0.04617476,0.5667619
0.6977521,-1.245311,3.425763,0.1247897,-0.04459107,0.5630009
0.7951787,-1.247424,3.411548,0.119747,-0.04540741,0.5575318
0.9311848,-1.28835,3.37238,0.1165337,-0.04615664,0.5620483
1.028866,-1.29015,3.347901,0.112587,-0.04763508,0.5600543
0.9841491,-1.261736,3.35626,0.1105994,-0.04787576,0.5563058
0.8671772,-1.20706,3.39377,0.1099736,-0.04799354,0.5514609
0.6080799,-1.067079,3.489467,0.1111695,-0.04900527,0.5474743
0.1069536,-0.7235127,3.766292,0.1220636,-0.05795527,0.6029867
-0.05234826,-0.5352422,3.94373,0.1283457,-0.06480908,0.6570556
-0.340063,-0.2321845,4.059521,0.1337824,-0.07199144,0.6958412
-0.4370902,-0.02900785,4.164328,0.1359131,-0.07774341,0.7294784
-1.53477,2.894469,1.778321,-0.08714467,-0.06382692,0.3859542
-1.5961,2.870483,1.714585,-0.08175731,-0.06433201,0.3828036
-1.68614,2.805608,1.657395,-0.07335114,-0.06594837,0.3754783
-1.810475,2.756628,1.425433,-0.06585461,-0.06843936,0.365783
-1.880988,2.752682,1.147683,-0.06304765,-0.0707494,0.3599404
-1.845276,2.749702,1.3116,-0.06258154,-0.06971967,0.358309
-1.21735,2.900292,2.017545,-0.07139778,-0.06677747,0.3606586
-1.22464,2.904125,2.003826,-0.07163122,-0.06546199,0.3592701
-1.206528,2.892991,2.047578,-0.07065919,-0.06512558,0.3603307
-1.211304,2.8927,2.060034,-0.06910914,-0.06414902,0.3652855
-0.8494518,2.647033,2.68434,-0.06629246,-0.06060326,0.3672743
-0.9252763,2.667495,2.63851,-0.06166542,-0.05770385,0.3720999
-0.9195824,2.67602,2.642826,-0.05829552,-0.05384147,0.3747724
-0.8886961,2.663943,2.688644,-0.05753073,-0.05116379,0.3792024
-0.9021685,2.675932,2.681853,-0.05881551,-0.04926765,0.3832896
-0.8569363,2.643682,2.749701,-0.06091717,-0.04757845,0.3845286
-0.8725626,2.618262,2.775033,-0.06271574,-0.04726911,0.3846748
-0.8556286,2.617066,2.790575,-0.06374234,-0.04708016,0.3871343
-0.8078095,2.584758,2.853038,-0.06398711,-0.04622465,0.3890204
-0.8362558,2.608021,2.827801,-0.06351247,-0.04521698,0.3934439
-0.9271358,2.643994,2.755431,-0.06260237,-0.0452897,0.3977895
-0.9924654,2.6521,2.719017,-0.06023976,-0.0454452,0.4009352
-1.065041,2.684525,2.648389,-0.05885202,-0.04632974,0.4065765
-1.024271,2.772285,2.5797,-0.06336141,-0.04892278,0.419044
-1.2988,2.835808,2.276859,-0.06158888,-0.05151069,0.4198534
-1.319798,2.849804,2.267076,-0.06131214,-0.05341041,0.4346756
-1.04355,2.689728,2.732275,-0.06217974,-0.05124575,0.4441721
-0.9515113,2.661717,2.838374,-0.06482685,-0.05000186,0.4523848
-0.937107,2.639867,2.887541,-0.06556612,-0.04911506,0.458639
-0.8303961,2.579357,3.018515,-0.06703827,-0.04768866,0.4651676
-0.890766,2.616222,2.974097,-0.06692281,-0.04815793,0.4744415
-0.9358445,2.64559,2.938917,-0.06819344,-0.04819345,0.4820899
-0.9730431,2.661876,2.917732,-0.06854117,-0.04879391,0.4890531
-1.003453,2.645732,2.930326,-0.06982529,-0.04990739,0.49367
-1.037981,2.666643,2.903684,-0.07148474,-0.05097556,0.500676
-1.032839,2.641715,2.946981,-0.07294679,-0.0517205,0.5063441
-1.010771,2.624629,2.992809,-0.07352644,-0.05136812,0.5125465
-0.9262192,2.618924,3.061269,-0.07594937,-0.05012876,0.5204155
-0.8974194,2.605494,3.103422,-0.07699758,-0.04985261,0.5265696
-0.8610027,2.557564,3.175579,-0.0781464,-0.04974806,0.529978
-0.8732367,2.550498,3.187337,-0.07811207,-0.05075121,0.5351541
-1.030313,2.610454,3.08001,-0.08034122,-0.05329031,0.5484809
-1.076961,2.633639,3.040774,-0.08174253,-0.05352825,0.5531241
-0.9660037,2.622495,3.124777,-0.08346272,-0.05271649,0.5589252
-0.9070914,2.600733,3.187819,-0.08510113,-0.05066496,0.5633235
-0.9527528,2.63517,3.150347,-0.08730286,-0.05040795,0.570815
-1.02626,2.709944,3.048615,-0.08817768,-0.05191463,0.579125
-1.078805,2.754156,2.97749,-0.08989096,-0.05434126,0.5855776
-1.037458,2.775906,2.994254,-0.09297353,-0.05518621,0.594566
-1.02732,2.780379,3.002197,-0.0938338,-0.05576259,0.5984863
-1.074416,2.802863,2.965416,-0.09416056,-0.05531555,0.6048931
-0.993204,2.768444,3.05877,-0.09487969,-0.05534101,0.607752
-0.9813566,2.778429,3.059239,-0.1001983,-0.05704522,0.6107022
-1.044293,2.803443,2.988524,-0.1039742,-0.05877882,0.6075474
-1.051008,2.814806,2.969032,-0.1098856,-0.05998135,0.6063954
-1.206113,2.932906,2.700301,-0.1148033,-0.06067967,0.6034309
-1.398628,3.081503,2.22823,-0.1201415,-0.06127739,0.5955834
-1.259407,3.028847,2.508299,-0.1337827,-0.06211197,0.6015824
-1.42046,3.087529,2.22864,-0.1391529,-0.06221879,0.5975409
-0.8244569,2.689627,3.233938,-0.1562853,-0.06146806,0.6000973
-0.8789268,2.695704,3.221342,-0.163573,-0.06108135,0.6030096
-0.8335882,2.631289,3.285315,-0.1673155,-0.0607205,0.5931648
-0.9837852,2.779364,3.088776,-0.1815541,-0.06126481,0.5996187
-1.033922,2.75984,3.085847,-0.1823535,-0.06177741,0.5977012
-0.9660144,2.726657,3.14478,-0.1794297,-0.06114745,0.5944142
-1.064791,2.762663,3.067294,-0.1743943,-0.06020463,0.5984493
-1.148411,2.771214,3.019977,-0.1665376,-0.05921531,0.602363
-1.1997,2.836251,2.924947,-0.1627997,-0.05772996,0.6096221
-1.155202,2.700129,3.069257,-0.1414944,-0.05329245,0.5947094
-1.116324,2.656586,3.131493,-0.1327781,-0.05025661,0.5924453
-1.127936,2.665494,3.113147,-0.1234472,-0.04851878,0.5935748
-1.332156,2.664589,2.978774,-0.1148967,-0.04543531,0.5937896
-1.183723,2.755405,2.958415,-0.09603763,-0.04035091,0.5900071
-1.14601,2.723975,2.984799,-0.08588374,-0.03838962,0.5786395
-1.274268,2.938802,2.547681,-0.07930899,-0.04057908,0.5645347
-1.326228,3.039945,2.261043,-0.07448655,-0.04175222,0.5521036
-1.44366,3.135448,1.803344,-0.07152021,-0.0421977,0.5415752
-1.569874,3.159674,0.9258292,-0.07579917,-0.04163504,0.5147309
-1.627056,2.997993,0.1562585,-0.0777328,-0.03912413,0.5014005
-1.600702,2.848006,-0.2419041,-0.07764077,-0.0395509,0.4858705
-1.601435,2.738378,-0.4310939,-0.07455391,-0.03991592,0.4767116
-1.701643,2.766662,-0.2431265,-0.06632543,-0.03872526,0.4850441
-1.795597,2.760016,-0.1024271,-0.05671561,-0.04004931,0.4882833
-1.875604,2.615349,-0.2494194,-0.05181831,-0.04193759,0.4740639
-1.891686,2.497974,-0.4195196,-0.0511865,-0.04087985,0.4686153
-1.90149,2.414719,-0.5259118,-0.05106217,-0.03900433,0.4713226
-1.88044,2.567253,-0.317843,-0.05121797,-0.03983617,0.4712217
-1.8321,2.735686,-0.0716626,-0.05222249,-0.04161608,0.4761274
-1.705001,2.698052,-0.356308,-0.06484807,-0.03746855,0.4754699
-1.684015,2.77026,-0.2851981,-0.06909955,-0.03560734,0.4985029
-1.57268,3.147649,0.840041,-0.06648511,-0.03807676,0.5173023
-1.234503,3.147421,2.022303,-0.06692231,-0.0396359,0.5337747
-1.261707,3.090332,2.169746,-0.06823498,-0.0390588,0.5390949
-1.267281,3.037082,2.290316,-0.0706985,-0.03820944,0.5388519
-1.219886,2.97851,2.470047,-0.07380646,-0.0369693,0.5449255
-1.134304,3.005321,2.632533,-0.07671547,-0.03279924,0.5904437
-1.116493,2.942648,2.732661,-0.07915479,-0.03292501,0.5841091
-1.034556,2.877052,2.877556,-0.08266997,-0.03222322,0.582567
-1.082199,2.875881,2.85761,-0.08400726,-0.03202581,0.5837415
-0.9742084,2.850652,2.960985,-0.08556277,-0.03205013,0.5874786
-0.8489845,2.757215,3.127535,-0.08629215,-0.03208309,0.5856682
-0.8380631,2.74453,3.14448,-0.08585945,-0.03263319,0.5853347
-0.8662804,2.780403,3.098596,-0.08586365,-0.03235549,0.5881952
-1.093167,2.864031,2.877339,-0.08440745,-0.0319407,0.5866272
-1.067335,2.835912,2.926797,-0.08333588,-0.02970219,0.5840774
-0.9582784,2.799212,3.030723,-0.0833382,-0.02877992,0.5839945
-0.9804979,2.843332,2.96626,-0.08261418,-0.02866817,0.5848155
-0.8381442,2.777257,3.115825,-0.0812344,-0.02830565,0.5869665
-0.9803166,2.853719,2.946593,-0.0782795,-0.02975881,0.5844705
-1.046682,2.856696,2.896528,-0.07570291,-0.03085065,0.581853
-1.016696,2.846314,2.926188,-0.07511938,-0.03145874,0.5826055
-1.092665,2.87419,2.830538,-0.07287133,-0.03257799,0.5781863
-1.076249,2.860757,2.853984,-0.07105911,-0.03387582,0.5775936
-1.059467,2.783789,2.936702,-0.06701905,-0.03784776,0.5707085
-1.070218,2.794951,2.907828,-0.0643782,-0.04142421,0.5712955
-1.06425,2.796649,2.900313,-0.06148148,-0.04351968,0.5706109
-1.064198,2.79357,2.894405,-0.05749899,-0.042624,0.5668466
-1.106114,2.833089,2.814727,-0.05694348,-0.04095638,0.5646083
-1.077873,2.830994,2.822826,-0.05627656,-0.04074132,0.5596734
-1.048471,2.777084,2.891825,-0.05446738,-0.04132366,0.5527188
-0.986955,2.756972,2.926887,-0.05135679,-0.04286081,0.5450878
-0.9439947,2.715813,2.986131,-0.04777551,-0.04422975,0.5422599
-1.050198,2.75374,2.863308,-0.04336751,-0.04570836,0.5367514
-1.000207,2.751159,2.88288,-0.04012495,-0.04600149,0.5331051
-0.9285683,2.704804,2.959646,-0.03744912,-0.04596668,0.526793
-0.9943573,2.740139,2.872426,-0.03397596,-0.04703683,0.5240724
-1.038153,2.76646,2.80191,-0.03044939,-0.0483613,0.5212485
-1.054665,2.778893,2.761383,-0.02890795,-0.04927111,0.5172203
