real_x,real_y,real_z,virtual_x,virtual_y,virtual_z
-1.768004,2.443927,1.419395,0.02156627,-0.05886805,0.5338568
-1.766873,2.445918,1.429407,0.02120465,-0.05851293,0.535797
-1.77275,2.441824,1.419942,0.02042401,-0.05886292,0.5341846
-1.772652,2.443668,1.421096,0.02034044,-0.05879176,0.5358448
-1.780964,2.442888,1.399246,0.02033705,-0.0587976,0.5373672
-1.778084,2.446575,1.405265,0.02171141,-0.05951464,0.5425471
-1.779034,2.447821,1.39713,0.02276695,-0.05955064,0.5440804
-1.744335,2.455021,1.511316,0.02299184,-0.05878043,0.5469511
-1.739626,2.456922,1.525283,0.02244204,-0.05847192,0.5475551
-1.735109,2.461347,1.531679,0.02224916,-0.05802977,0.5489033
-1.742199,2.460546,1.52329,0.02206683,-0.05783641,0.5506737
-1.738069,2.466303,1.531844,0.02136546,-0.05703092,0.5529338
-1.701131,2.473129,1.638355,0.02046061,-0.05627215,0.5573298
-1.701122,2.474824,1.639724,0.02022606,-0.05623198,0.5587977
-1.689621,2.474165,1.683076,0.02003765,-0.05615681,0.5614649
-1.692709,2.472772,1.690532,0.02018958,-0.05599207,0.5639822
-1.724,2.466157,1.624976,0.01993901,-0.05620974,0.5620167
-1.714582,2.47062,1.646987,0.02022338,-0.05552185,0.5644423
-1.679397,2.470385,1.750498,0.02147013,-0.05407465,0.5684025
-1.641381,2.472443,1.839925,0.02184713,-0.05339217,0.5726522
-1.646624,2.47337,1.826218,0.02217662,-0.0534566,0.5728169
-1.609699,2.480147,1.881359,0.02184576,-0.05350709,0.573679
-1.694942,2.490712,1.665117,0.02201134,-0.05390632,0.5741122
-1.68832,2.492348,1.684586,0.02261341,-0.05410564,0.5768424
-1.684057,2.486663,1.712692,0.02284402,-0.05419827,0.5767348
-1.673568,2.487797,1.741116,0.02251935,-0.053859,0.5779239
-1.618127,2.484183,1.880559,0.02217859,-0.05291873,0.5804423
-1.6583,2.474782,1.827498,0.02299595,-0.05292529,0.5806819
-1.579551,2.485153,1.957775,0.02220166,-0.05322105,0.5842288
-1.584619,2.491253,1.943817,0.02232927,-0.05314243,0.5872997
-1.5816,2.493815,1.943081,0.02235669,-0.05301553,0.5872768
-1.590031,2.493264,1.933962,0.02259099,-0.05254626,0.5881225
-1.529986,2.493892,2.045876,0.02293903,-0.05173612,0.5926609
-1.5343,2.495369,2.036658,0.02310252,-0.05168909,0.5930165
-1.541961,2.496557,2.019638,0.02323335,-0.05190009,0.5926816
-1.581851,2.49452,1.971738,0.0245226,-0.05116302,0.5962997
-1.523492,2.507143,2.047182,0.02421057,-0.05062723,0.5995483
-1.486995,2.508009,2.114337,0.02345383,-0.0496999,0.603402
-1.481766,2.500024,2.155374,0.02341419,-0.04919845,0.608293
-1.502933,2.500251,2.12573,0.02232635,-0.05053252,0.6091303
-1.53857,2.502239,2.06747,0.0219422,-0.05101615,0.6085708
-1.467642,2.506267,2.169459,0.02155387,-0.05132794,0.612465
-1.527875,2.511728,2.074076,0.02122086,-0.05142981,0.6123588
-1.453751,2.502092,2.212042,0.02150381,-0.05078065,0.6170183
-1.410872,2.494861,2.301229,0.02031368,-0.04975796,0.6234624
-1.44477,2.532363,2.194717,0.01878369,-0.04895973,0.6246637
-1.437758,2.521679,2.23488,0.01809239,-0.04804897,0.6263504
-1.402497,2.497796,2.330184,0.01816076,-0.04660451,0.6276023
-1.441127,2.482761,2.308246,0.019023,-0.0464806,0.6256905
-1.433761,2.483553,2.321226,0.01979029,-0.04589659,0.6277227
-1.435219,2.472747,2.34963,0.02168524,-0.04493302,0.6316408
-1.35973,2.450674,2.471376,0.02263016,-0.0440219,0.6333888
-1.326461,2.474644,2.476779,0.02219468,-0.04219556,0.6363778
-1.293387,2.466721,2.535298,0.02368593,-0.03855836,0.6396653
-1.162483,2.466607,2.664773,0.02196562,-0.03379112,0.6435653
-1.136761,2.499065,2.661808,0.02172452,-0.03320634,0.6534153
-1.195047,2.487701,2.624987,0.02262443,-0.03392076,0.6503662
-1.150062,2.478131,2.677227,0.02298361,-0.03421867,0.6525226
-1.161212,2.461335,2.691971,0.02398765,-0.03651941,0.6546893
-1.221937,2.480744,2.612602,0.02463573,-0.03797519,0.6549956
-1.216233,2.511135,2.574925,0.02550119,-0.03919792,0.6586445
-1.211334,2.515902,2.57614,0.02586794,-0.04006958,0.6616884
-1.313732,2.521819,2.471692,0.0264774,-0.04141265,0.6623334
-1.247211,2.502819,2.565516,0.02664953,-0.04245466,0.6641169
-1.242907,2.489261,2.584599,0.02725369,-0.04381347,0.6634319
-1.244521,2.482765,2.60229,0.02845514,-0.04415774,0.667873
-1.25242,2.480909,2.60058,0.02880806,-0.04445016,0.6693093
-1.219242,2.47118,2.642383,0.02962565,-0.04477602,0.6696934
-1.230287,2.477019,2.630152,0.03048217,-0.04500479,0.6727246
-1.207469,2.462595,2.671209,0.0312776,-0.04539126,0.6738594
-1.258159,2.484484,2.598279,0.03360724,-0.04676986,0.6776357
-1.295866,2.510565,2.524555,0.03428572,-0.04784745,0.6805168
-1.318645,2.527672,2.478939,0.03601611,-0.04957128,0.685883
-1.326666,2.528938,2.46615,0.03659886,-0.04983002,0.6856469
-1.325335,2.529221,2.458426,0.0370518,-0.04976344,0.682749
-1.310791,2.530018,2.473968,0.03796697,-0.04946184,0.6839039
-1.212213,2.448976,2.690464,0.04192615,-0.05025017,0.686016
-1.237697,2.499309,2.633123,0.04725909,-0.04930454,0.7040965
-1.226037,2.491587,2.633032,0.04968882,-0.05088603,0.6986246
-1.224397,2.491566,2.634658,0.05262899,-0.049465,0.6989287
-1.23343,2.489643,2.629799,0.05396521,-0.04893613,0.6989754
-1.200044,2.454873,2.705162,0.05774069,-0.04781067,0.6975657
-1.093182,2.436879,2.815599,0.06011683,-0.04752582,0.7002879
-1.220581,2.467413,2.664729,0.06283242,-0.04765248,0.6983007
-1.234199,2.453053,2.649023,0.06536818,-0.0483017,0.6902528
-1.222902,2.439084,2.668996,0.06937408,-0.04812127,0.6880929
-1.179152,2.444463,2.721583,0.07440472,-0.04715264,0.6996423
-1.157569,2.425465,2.73506,0.08221155,-0.0484665,0.6926891
-1.162381,2.421387,2.73174,0.08746243,-0.04825443,0.6930873
-1.102662,2.430076,2.791454,0.09361637,-0.04670453,0.7053044
-1.112085,2.432138,2.77363,0.0975123,-0.0467934,0.7041979
-1.109442,2.445028,2.755753,0.1021105,-0.04750848,0.7064642
-1.045565,2.423136,2.842939,0.1021047,-0.04746991,0.7104145
-1.005661,2.426394,2.870114,0.101291,-0.04720432,0.7116601
-0.9960431,2.419311,2.88219,0.09946224,-0.04748595,0.7094958
-0.9936824,2.402456,2.906598,0.09802815,-0.04725206,0.7089833
-0.9913667,2.400559,2.915572,0.09730455,-0.0474174,0.7107942
-0.9823127,2.399228,2.908515,0.09491462,-0.05015671,0.7062297
-0.9981633,2.408581,2.895373,0.09507248,-0.05056202,0.7104473
-1.035267,2.41972,2.859289,0.09283969,-0.05024272,0.7103006
-1.079544,2.441716,2.802023,0.09159589,-0.04977959,0.7107573
-1.093857,2.45186,2.775565,0.09004527,-0.04930651,0.708966
-1.07468,2.429098,2.831802,0.08666033,-0.0478729,0.710116
-1.012618,2.416729,2.889302,0.08360818,-0.04788637,0.7083945
-1.039241,2.429528,2.858185,0.08119851,-0.04776496,0.7085404
-1.030892,2.406149,2.899453,0.07940137,-0.04763508,0.709429
-1.030902,2.411482,2.890159,0.07657909,-0.04781592,0.7072926
-1.030169,2.410604,2.883049,0.07240808,-0.04838902,0.702338
-1.015611,2.405439,2.911017,0.07022357,-0.0478633,0.7057201
-1.043304,2.40753,2.894793,0.06810552,-0.0475229,0.7060203
-1.061297,2.431154,2.844881,0.06072807,-0.04737997,0.6996338
-1.06565,2.421513,2.859423,0.05812824,-0.0469864,0.6998063
-0.9792322,2.398617,2.938432,0.05559781,-0.04754585,0.6974405
-1.011916,2.426714,2.88165,0.0527032,-0.04782534,0.6960086
-0.983861,2.410565,2.921129,0.04883379,-0.04817915,0.6951248
-0.953335,2.368852,2.983739,0.0459677,-0.04837286,0.6914634
-0.9782172,2.396628,2.938728,0.04369605,-0.04866374,0.6920354
-0.9954301,2.394986,2.924016,0.04131603,-0.04923087,0.6885414
-0.9645475,2.38471,2.957095,0.03884101,-0.04947597,0.6889151
-0.9769908,2.399879,2.935325,0.03622037,-0.04977721,0.6897922
-1.009745,2.431043,2.882052,0.033871,-0.05027497,0.6915267
-1.044633,2.460496,2.822325,0.03084421,-0.05096769,0.6913654
-1.033335,2.424179,2.877842,0.02552503,-0.05141294,0.6888934
-0.9177087,2.384948,2.993755,0.02291659,-0.05155164,0.6891607
-0.9492729,2.408983,2.947695,0.02102339,-0.05174083,0.6884612
-0.9330376,2.414096,2.953609,0.01952055,-0.05170971,0.6894616
-0.8946508,2.386282,3.004372,0.01706737,-0.05217469,0.6877452
-0.966274,2.41422,2.929465,0.01417643,-0.05326515,0.6859008
-0.8841873,2.35809,3.031641,0.01152417,-0.05481112,0.6828908
-0.8860258,2.36211,3.027672,0.008783787,-0.05602765,0.6835114
-0.9282147,2.375915,2.987252,0.004725337,-0.05805892,0.681819
-0.9996866,2.39669,2.923967,0.003867924,-0.05815578,0.6811888
-1.021663,2.418851,2.889294,0.00237155,-0.05776095,0.6827426
-0.9927469,2.420359,2.904932,0.0001813769,-0.05779129,0.6825047
-0.9967378,2.417243,2.907054,-0.001895487,-0.05795765,0.6818084
-0.8387589,2.309282,3.106344,-0.004889637,-0.05814397,0.6788512
-0.8748985,2.295781,3.099139,-0.008014858,-0.05947906,0.6757468
-0.8824566,2.309337,3.086274,-0.01039505,-0.06013465,0.6775688
-0.8257833,2.277774,3.144649,-0.0133045,-0.06049722,0.6770159
-0.9451945,2.309577,3.051528,-0.01926446,-0.06154144,0.6723082
-0.7914155,2.275187,3.159637,-0.0219878,-0.06112957,0.6738056
-0.8700038,2.291844,3.110043,-0.02519047,-0.06138343,0.6723553
-0.8608688,2.311184,3.091658,-0.02820086,-0.06204748,0.6713409
-0.836583,2.343864,3.069189,-0.03170076,-0.06230372,0.6724116
-0.9061568,2.362123,3.022528,-0.03368896,-0.06233609,0.6730618
-0.8577182,2.296764,3.112653,-0.03643018,-0.06217128,0.6699954
-0.8937312,2.309781,3.089746,-0.04116738,-0.0620749,0.6707373
-0.8443315,2.301574,3.125176,-0.04301813,-0.06170195,0.672747
-0.8727652,2.314872,3.097718,-0.04458719,-0.06197101,0.6715858
-0.9037113,2.287418,3.112113,-0.04788607,-0.06084353,0.6683463
-0.897509,2.329877,3.078526,-0.05002713,-0.06074142,0.6720613
-0.9160873,2.318802,3.078945,-0.05271208,-0.0609259,0.669387
-0.9786892,2.416292,2.971085,-0.06110477,-0.0597201,0.6801096
-0.9137133,2.38605,3.019174,-0.06599045,-0.05965799,0.6707823
-0.9394587,2.405892,2.992306,-0.06725276,-0.05806863,0.6724182
-0.9361137,2.412931,2.984838,-0.06762809,-0.0572145,0.6714689
-0.9438103,2.40938,2.966203,-0.06857556,-0.05751902,0.6630265
-0.9170024,2.406525,3.04,-0.07831088,-0.05498105,0.6822245
-0.9306093,2.404697,3.017942,-0.07978231,-0.05545408,0.6739532
-0.9326473,2.401746,3.023265,-0.08194548,-0.05481791,0.6736678
-0.9917833,2.427564,2.995516,-0.08320343,-0.05313867,0.6841049
-0.999595,2.435754,2.993304,-0.08496517,-0.05208266,0.6873894
-0.9969699,2.430741,2.970304,-0.08520931,-0.05244106,0.674731
-1.008954,2.440413,2.955277,-0.08626413,-0.05189651,0.6749407
-1.057003,2.458451,2.947139,-0.08932132,-0.04955024,0.6874158
-1.050231,2.456439,2.923986,-0.08998692,-0.05087763,0.6762487
-1.065816,2.463147,2.904861,-0.09074408,-0.05132717,0.6752608
-1.108712,2.47743,2.902999,-0.09247404,-0.04995048,0.6894498
-1.115674,2.470454,2.909077,-0.09349418,-0.05003792,0.6892281
-1.134582,2.477829,2.853166,-0.09474242,-0.05246681,0.6761746
-1.153882,2.48406,2.878751,-0.09802729,-0.05053616,0.691288
-1.168653,2.499839,2.852412,-0.09874874,-0.05027658,0.6921625
-1.166685,2.487834,2.837293,-0.1002632,-0.0512917,0.6790515
-1.206542,2.519362,2.81783,-0.1038384,-0.04937655,0.6952267
-1.198903,2.519828,2.829132,-0.106277,-0.04916668,0.6968454
-1.200411,2.493347,2.819534,-0.1049309,-0.05106527,0.6804948
-1.21373,2.487414,2.814715,-0.1054944,-0.05194986,0.6789683
-1.262178,2.517404,2.802879,-0.1086476,-0.05107909,0.7011698
-1.240606,2.524812,2.814709,-0.1104842,-0.05184865,0.7045283
-1.229821,2.508262,2.779145,-0.1083682,-0.05541193,0.6824009
-1.312437,2.548465,2.74225,-0.1136712,-0.05310315,0.7082662
-1.286681,2.532948,2.784021,-0.1150129,-0.05361289,0.7082971
-1.280122,2.515806,2.750375,-0.1134006,-0.05638576,0.6867855
-1.297168,2.542095,2.700172,-0.1137959,-0.05676407,0.6875067
-1.32989,2.590164,2.679447,-0.1182264,-0.05406582,0.7131443
-0.6785144,1.634068,3.683537,-0.01447988,-0.04072517,0.6704557
-0.6498835,1.615356,3.697932,-0.01518363,-0.04141229,0.6689453
-0.5952001,1.631142,3.705583,-0.01632208,-0.04254431,0.6691512
-0.5880615,1.631815,3.707517,-0.0204097,-0.04184186,0.6678464
-0.5931278,1.594966,3.71262,-0.02288562,-0.04221076,0.6615622
-0.5681199,1.606116,3.71618,-0.02433252,-0.04315147,0.6629118
-0.4967884,1.517097,3.764699,-0.02676243,-0.04330572,0.6574478
-0.5279582,1.573204,3.738255,-0.02520698,-0.04449484,0.6616598
-0.4746015,1.488814,3.778378,-0.02310824,-0.04371479,0.6568832
-0.528779,1.550491,3.742714,-0.02250129,-0.04395613,0.65911
-0.566965,1.564123,3.728016,-0.02252001,-0.04333845,0.6593045
-0.5875413,1.596284,3.710945,-0.02204061,-0.04383922,0.6614151
-0.6563648,1.644173,3.674117,-0.02160132,-0.04413053,0.6646639
-0.6298218,1.60141,3.69965,-0.02008849,-0.04399329,0.6634097
-0.6529727,1.662019,3.671453,-0.01903272,-0.04431567,0.6681676
-0.5239555,1.572218,3.745974,-0.01859969,-0.04364467,0.6660883
-0.570416,1.524665,3.755387,-0.01659423,-0.04090145,0.6650891
-0.5759041,1.526133,3.754093,-0.01575589,-0.03947315,0.6650363
-0.6154382,1.511384,3.752631,-0.01568598,-0.03787082,0.6657578
-0.6453759,1.594573,3.721407,-0.01512629,-0.03752562,0.6730803
-0.5160459,1.514861,3.789335,-0.01524127,-0.03693655,0.6716586
-0.58176,1.574846,3.755428,-0.01394016,-0.03755963,0.6769979
-0.4579622,1.521196,3.807158,-0.01329011,-0.03894621,0.6769016
-0.5081823,1.616374,3.762707,-0.01179802,-0.04097858,0.6834989
-0.4696052,1.532035,3.805668,-0.008730292,-0.04227489,0.6823578
-0.5054635,1.5471,3.791037,-0.007086873,-0.04346573,0.683441
-0.5392926,1.530822,3.792457,-0.006330311,-0.04378974,0.6850345
-0.6482764,1.652915,3.725014,-0.006227016,-0.04445434,0.6955099
-0.6537549,1.618276,3.738831,-0.00537926,-0.04367852,0.6945214
-0.5807276,1.574611,3.7873,-0.002012968,-0.04296282,0.6985564
-0.6645734,1.626089,3.751817,-0.0008770823,-0.04295641,0.7054793
-0.6033331,1.602399,3.783679,-0.001180947,-0.04300314,0.7066411
-0.6097738,1.658673,3.766672,-0.001603484,-0.04338989,0.7128993
-0.5664498,1.605685,3.802694,-0.002052009,-0.04340819,0.7118956
-0.6307989,1.62788,3.777436,-0.001874983,-0.04386246,0.7138582
-0.4692003,1.561611,3.847529,-0.005943954,-0.04488504,0.7121221
-0.4446857,1.557444,3.855685,-0.01297885,-0.04715312,0.7122167
-0.5233904,1.578453,3.828146,-0.01661766,-0.04714128,0.7112112
-0.5550636,1.544815,3.830062,-0.02146983,-0.04683369,0.7070658
-0.5469505,1.582839,3.819349,-0.02983087,-0.04704288,0.70751
-0.5265636,1.536829,3.841322,-0.03319341,-0.04637998,0.7046024
-0.5504129,1.52106,3.842982,-0.03747565,-0.04579988,0.703553
-0.5547396,1.491511,3.842361,-0.04738814,-0.04665583,0.6956939
-0.6403056,1.578703,3.795814,-0.05027121,-0.04854405,0.7025467
-0.7482867,1.58448,3.759433,-0.05148685,-0.04906791,0.701545
-0.7811819,1.600701,3.744915,-0.05359244,-0.04924896,0.7028613
-0.8294017,1.625333,3.717684,-0.05479169,-0.04824203,0.7024406
-0.7106456,1.561769,3.780727,-0.0569455,-0.04734674,0.6989567
-0.8580899,1.664109,3.694772,-0.06136686,-0.04696116,0.7027854
-0.7622654,1.626587,3.747941,-0.06832922,-0.04691845,0.7019349
-0.7055184,1.624242,3.770746,-0.07263875,-0.04743797,0.7033582
-0.7565251,1.645365,3.749044,-0.07652962,-0.04868695,0.7046304
-0.7416808,1.696009,3.733958,-0.08481914,-0.05093676,0.7062796
-0.6780857,1.785138,3.709994,-0.09346199,-0.05274555,0.7083017
-0.7208902,1.808166,3.689289,-0.09767205,-0.0532203,0.7093412
-0.7368946,1.847307,3.665904,-0.1018491,-0.05391842,0.7107043
-0.6742018,1.847644,3.67416,-0.1049466,-0.05417711,0.7061461
-0.8904713,1.966519,3.550709,-0.1086605,-0.0547325,0.7139249
-0.866496,2.000061,3.532642,-0.1131373,-0.05658609,0.7123024
-0.8334484,2.008348,3.540934,-0.1162403,-0.05694366,0.7133375
-0.8552436,2.007567,3.533504,-0.1186,-0.05727839,0.7122772
-0.8629076,2.025439,3.521377,-0.1214896,-0.05743754,0.7131171
-0.8856848,2.0397,3.508362,-0.1242095,-0.05712777,0.7144556
-0.8777533,2.036829,3.518587,-0.1264693,-0.0565663,0.7159101
-0.9153969,2.041726,3.503636,-0.1286684,-0.05647987,0.7157241
-0.9055741,2.045425,3.505502,-0.1310602,-0.05672163,0.7156496
-0.8860008,2.033994,3.522579,-0.1344455,-0.0569253,0.71571
-0.9120105,2.050456,3.505061,-0.1378268,-0.05744559,0.716638
-1.094966,2.074234,3.428823,-0.1453934,-0.05755281,0.7196178
-0.9474896,2.039772,3.510733,-0.1489627,-0.05774289,0.7176214
-0.8839248,2.033564,3.537051,-0.1518459,-0.05803806,0.7170906
-0.9172362,2.05854,3.506905,-0.1543581,-0.05876726,0.7163166
-0.9390122,2.078736,3.493739,-0.1579462,-0.05913556,0.719872
-0.9102291,2.061694,3.517033,-0.1609119,-0.05952793,0.7195261
-0.9516164,2.052956,3.511244,-0.1648124,-0.0606572,0.7195567
-0.8888535,2.057395,3.531745,-0.1717409,-0.06112766,0.7193717
-0.8179654,2.032955,3.573834,-0.1742499,-0.06125081,0.7202834
-0.862262,2.033123,3.568591,-0.1799313,-0.06175637,0.7222335
-0.8818338,2.044128,3.556163,-0.1822069,-0.06237549,0.7225343
-0.8833699,2.045878,3.557547,-0.185457,-0.06293392,0.723464
-0.8410897,2.031024,3.572939,-0.1869582,-0.06395179,0.7200131
-0.8976703,2.078912,3.528802,-0.189015,-0.06486666,0.7236177
-0.7720283,1.997377,3.60686,-0.1907896,-0.06501144,0.7157967
-0.8587731,2.008387,3.584202,-0.1921408,-0.06538403,0.7189666
-0.8960962,2.019223,3.573629,-0.1959302,-0.06554633,0.7216139
-0.9503476,2.092832,3.514702,-0.2037562,-0.06797045,0.7267095
-0.9880027,2.11875,3.50415,-0.2087015,-0.06804574,0.7354455
-0.9213343,2.071793,3.523911,-0.2105557,-0.07000697,0.718181
-0.9252205,2.073124,3.540144,-0.2148932,-0.06952459,0.7252147
-0.9528418,2.082072,3.529296,-0.2175472,-0.0696758,0.7264769
-0.9757084,2.080146,3.510883,-0.2173347,-0.07135457,0.7214576
-0.9455424,2.060548,3.526397,-0.217729,-0.07242948,0.7178313
-1.000912,2.085406,3.51157,-0.2207507,-0.07211536,0.7267569
-1.006119,2.091725,3.504112,-0.2208295,-0.07212049,0.7262535
-0.9791573,2.084208,3.50356,-0.2203466,-0.07265025,0.7197661
-0.9925643,2.088624,3.519967,-0.2246744,-0.07149369,0.7289648
-0.9834474,2.088909,3.521365,-0.2246364,-0.0712418,0.7282252
-0.9654635,2.077196,3.513654,-0.221332,-0.07170177,0.7190878
-0.9897449,2.0582,3.521345,-0.219498,-0.070961,0.7194755
-0.9745337,2.082167,3.528674,-0.2204734,-0.06956297,0.7282813
-0.9639241,2.096146,3.51484,-0.2163374,-0.06913877,0.7264488
-0.9268941,2.077438,3.51587,-0.2093167,-0.06919318,0.7170525
-0.9081564,2.087433,3.516015,-0.2055793,-0.0677132,0.7185328
-0.8811918,2.103205,3.532624,-0.2040279,-0.0649634,0.727443
-0.8538281,2.113842,3.531807,-0.1989753,-0.06260782,0.7275845
-0.8413112,2.111,3.515302,-0.191968,-0.06145102,0.7185731
-0.8115798,2.088878,3.537265,-0.186991,-0.05960804,0.7173915
-0.8316692,2.139762,3.514079,-0.1841157,-0.05729663,0.7274193
-0.6622272,2.11115,3.559988,-0.173141,-0.05628836,0.7225024
-0.3091949,1.992084,3.682086,-0.172795,-0.05624533,0.7187952
0.3967214,1.686246,3.825995,-0.1796467,-0.05457646,0.7241005
0.8212287,1.542322,3.784411,-0.1791389,-0.05395013,0.7292273
1.318583,1.369521,3.599283,-0.1660259,-0.0561592,0.7194469
1.466008,1.310492,3.578996,-0.1640377,-0.05352497,0.7395142
1.592334,1.358551,3.493084,-0.1608757,-0.05362177,0.7588334
1.337912,1.120491,3.852923,-0.1060762,-0.03838834,0.7626619
0.7417868,1.48112,3.971626,-0.09777576,-0.03613424,0.7717618
0.3264881,1.701726,4.084436,-0.09703328,-0.01914346,0.8293481
0.1605567,1.672594,4.215617,-0.1006302,-0.01127559,0.8733153
0.5547224,1.409946,4.628005,-0.1117595,0.02522552,1.03214
-1.545204,4.027475,2.573535,-0.1793332,0.1504154,1.78897
0.7889908,4.519042,2.90589,-0.2393284,0.2770786,2.395987
0.7092819,2.581808,0.409191,-0.1144047,0.2417855,1.544048
-0.8001778,1.524505,3.55761,-0.02531803,-0.05115271,0.6041235
-0.7514788,1.544557,3.568219,-0.0268687,-0.05273679,0.6055623
-0.7737658,1.550828,3.555504,-0.02693599,-0.05443239,0.6053795
-0.8999739,1.652273,3.463725,-0.02740484,-0.05706215,0.6100444
-0.9802303,1.657002,3.422822,-0.02705461,-0.05874479,0.6096208
-0.889554,1.613823,3.480943,-0.02917486,-0.06216189,0.6088049
-0.9186107,1.593361,3.471383,-0.02828908,-0.06390911,0.6063254
-0.9167323,1.582815,3.472542,-0.02869791,-0.0659419,0.6048743
-0.9268743,1.589259,3.462748,-0.02806443,-0.0671657,0.6046158
-0.9714439,1.643492,3.422954,-0.02830827,-0.06755531,0.6085835
-0.8410708,1.657083,3.476945,-0.02942413,-0.06808889,0.6113815
-0.9263868,1.675582,3.429674,-0.02978039,-0.06791112,0.6100324
-0.8417916,1.641772,3.481481,-0.03277749,-0.06753135,0.6083703
-0.872098,1.669099,3.458614,-0.03349966,-0.06734607,0.6098173
-0.9029906,1.683566,3.43776,-0.03388739,-0.06733438,0.609463
-0.8339458,1.637323,3.485547,-0.03288734,-0.06649902,0.6071118
-0.9335166,1.661859,3.42936,-0.02999717,-0.0662477,0.606696
-0.7777928,1.615081,3.511465,-0.02846098,-0.06553033,0.6049166
-0.7404475,1.605088,3.52659,-0.02319664,-0.06436709,0.6044494
-0.7445747,1.611829,3.521989,-0.02060747,-0.06370458,0.6049793
-0.703516,1.602709,3.539201,-0.01835006,-0.06284297,0.6046506
-0.7737896,1.60523,3.515158,-0.01465821,-0.06205839,0.6060277
-0.6870269,1.528337,3.559769,-0.007853568,-0.06076112,0.5962642
-0.6245209,1.52855,3.58124,-0.005189598,-0.06108046,0.5982096
-0.4750483,1.445054,3.650656,0.003697217,-0.05994439,0.596023
-0.4434661,1.432319,3.660894,0.006671786,-0.05960763,0.5952731
-0.3578035,1.381833,3.691994,0.01104596,-0.05938315,0.5922712
-0.3125767,1.369399,3.704691,0.01392552,-0.05984119,0.5927627
-0.3029265,1.352983,3.706542,0.01692465,-0.06009185,0.5901746
-0.2648827,1.323903,3.720824,0.02012286,-0.05943432,0.5888096
-0.1412916,1.237696,3.765771,0.02654704,-0.0575619,0.5875058
-0.09996226,1.211199,3.77565,0.030633,-0.05688491,0.586019
-0.07771268,1.224844,3.778853,0.03540257,-0.05615699,0.5892177
-0.08034274,1.238843,3.776916,0.03931332,-0.05606583,0.5911673
-0.02716219,1.190138,3.798162,0.04516524,-0.05497369,0.5913814
-0.07553864,1.225573,3.795831,0.04920268,-0.05427256,0.5986418
0.005927086,1.087899,3.850384,0.05018792,-0.05058187,0.599556
0.263185,0.1266362,3.915091,0.04478455,-0.02340369,0.5688152
0.4276898,0.02180416,3.928943,0.04346362,-0.02023121,0.5801451
2.435795,0.9162104,2.998192,0.04922652,-0.03680402,0.721445
2.474283,0.861899,2.997742,0.05219626,-0.03554082,0.7245278
2.387385,0.9758651,2.991909,0.05690771,-0.03610688,0.6992812
2.303786,1.045491,3.054202,0.06354827,-0.03526765,0.6915774
2.287015,1.134538,2.954854,0.0646947,-0.03985256,0.6717563
2.335892,1.124566,2.929625,0.06707257,-0.03831506,0.683726
2.400246,1.080764,2.885811,0.06766582,-0.03600866,0.6873097
2.461251,0.9719418,2.891914,0.06398326,-0.03629124,0.6975255
2.469233,0.8652216,3.00401,0.06350631,-0.03348416,0.7136989
0.3677731,0.2607594,3.964381,0.05754894,-0.02508119,0.5921234
0.1025817,1.068643,3.854961,0.06207436,-0.04978299,0.5973015
0.07614607,1.203825,3.789622,0.0536364,-0.0557504,0.5874196
0.008896649,1.215054,3.777156,0.04587406,-0.05749506,0.585023
-0.103165,1.245922,3.750424,0.03240782,-0.05928177,0.5807903
-0.1721461,1.304487,3.726141,0.02656212,-0.05968389,0.5824248
-0.8419966,1.81828,3.456315,-0.05341613,-0.05477202,0.6332047
-0.8511909,1.737991,3.492659,-0.04949772,-0.0530079,0.6291224
-0.7934049,1.688726,3.554295,-0.04381132,-0.04979795,0.6353961
-0.7693628,1.60129,3.601605,-0.0409438,-0.0473493,0.6316736
-0.7644122,1.628657,3.596802,-0.03885025,-0.04700977,0.6357491
-0.7592235,1.629006,3.604465,-0.0364179,-0.04898962,0.6405907
-0.7684673,1.646741,3.595877,-0.03701222,-0.04966813,0.6426138
-0.665917,1.593389,3.653325,-0.03914505,-0.05013403,0.6411375
-0.6817245,1.667025,3.616875,-0.03962785,-0.05090266,0.6443689
-0.7186286,1.661028,3.605062,-0.03982276,-0.05114877,0.6426518
-0.6653925,1.635846,3.634331,-0.04029781,-0.0510869,0.642427
-0.7265995,1.617459,3.611248,-0.040438,-0.0520474,0.6360735
-0.6822703,1.606783,3.626505,-0.04151374,-0.05276105,0.634176
-0.7054943,1.618418,3.607574,-0.0424338,-0.05358553,0.6313576
-0.6846206,1.597569,3.613624,-0.04301,-0.05417204,0.6260849
-0.6543324,1.544389,3.636633,-0.0418781,-0.05459595,0.6208254
-0.6636044,1.539856,3.624338,-0.04059309,-0.05482492,0.6154256
-0.7445851,1.558682,3.577936,-0.03853673,-0.05503204,0.6100746
-0.7176732,1.584463,3.571898,-0.03669995,-0.05520391,0.6094687
-0.7799498,1.587932,3.539268,-0.03464681,-0.05356091,0.6042718
-0.6813052,1.483267,3.596084,-0.02921915,-0.04917988,0.5914749
-0.6693262,1.483325,3.597694,-0.02712339,-0.0473583,0.5900544
-0.6288249,1.488602,3.598782,-0.02295184,-0.04620212,0.5861177
-0.6440353,1.503927,3.583126,-0.02078438,-0.04631671,0.5844738
-0.6508976,1.50879,3.573018,-0.01777375,-0.04540959,0.5817924
-0.5250049,1.445341,3.622739,-0.01610476,-0.0441747,0.5753071
