real_x,real_y,real_z,virtual_x,virtual_y,virtual_z
1.418169,1.014543,3.731896,0.01758124,-0.06112494,0.4647877
1.434011,0.9893646,3.719398,0.01201496,-0.06535904,0.4630057
1.382667,1.025953,3.739853,0.009191215,-0.06458271,0.4660075
1.388994,1.028804,3.732417,0.005688921,-0.06510067,0.4648659
1.278397,1.039659,3.779581,0.001978531,-0.06302895,0.4689124
1.309914,1.054258,3.775777,0.004831329,-0.05397889,0.4696424
1.325635,1.039129,3.766353,0.0003048778,-0.05254883,0.4667258
1.325961,1.07892,3.761962,-0.002961993,-0.05181198,0.4683607
1.317541,1.099806,3.78097,0.010133,-0.05132984,0.4744209
1.509253,1.009923,3.725581,0.0138312,-0.04715738,0.4731426
1.501042,0.986179,3.715831,0.00456804,-0.04877828,0.4676442
1.381378,1.055272,3.760986,0.001113489,-0.04620832,0.472121
1.38073,1.088968,3.757289,0.002077058,-0.04412824,0.4725919
1.350269,1.170874,3.768369,0.004278287,-0.03556567,0.4780321
1.418545,1.143131,3.746122,0.006716073,-0.0301114,0.4742395
1.446937,1.121595,3.728105,0.00241673,-0.03567404,0.4717008
1.453148,1.098959,3.729376,0.004194573,-0.03405094,0.4700576
1.415079,1.142882,3.742204,0.004872724,-0.03029746,0.4719321
1.376811,1.179323,3.76897,0.005630314,-0.02332282,0.4789326
1.282631,1.356535,3.770969,0.005772755,-0.005281985,0.4799631
0.8962676,1.744399,3.793991,-0.001130864,0.01176268,0.499274
0.3745543,1.908262,3.773356,-0.02685712,0.03326511,0.4734048
0.5668238,1.962743,3.717992,-0.0318887,0.02985102,0.4751999
0.7150725,1.721073,3.794326,-0.02376035,0.02359581,0.4723079
0.612325,1.739632,3.804907,-0.02372721,0.01615304,0.4755518
0.7672296,1.652639,3.796991,-0.02148184,0.01133162,0.4706287
0.8048207,1.66846,3.787253,-0.01933485,0.01185024,0.4726789
0.8536408,1.588728,3.795444,-0.02058802,0.006383508,0.4697161
0.846169,1.617689,3.790463,-0.02035426,0.01366323,0.4684626
0.8057606,1.599844,3.802143,-0.02137814,0.004893392,0.4702756
0.7649509,1.603291,3.810492,-0.02128763,0.003472149,0.4713367
0.8399062,1.593178,3.792611,-0.02233106,0.002661377,0.4695566
0.8369238,1.552301,3.804183,-0.02166905,-0.002953947,0.4698654
0.8021945,1.571134,3.809505,-0.02200914,-0.003282309,0.4721961
0.8625306,1.522779,3.805004,-0.0201742,-0.005066365,0.4689438
0.8387982,1.476593,3.822543,-0.02130523,-0.005718291,0.4678152
0.859309,1.544875,3.799211,-0.02265123,-0.004754424,0.4695874
0.833644,1.520306,3.811288,-0.02329661,-0.01150987,0.4714537
0.8206691,1.511013,3.818896,-0.0228031,-0.01036954,0.4718163
0.815469,1.505433,3.822559,-0.02402579,-0.01061758,0.4724194
0.79207,1.505967,3.826814,-0.02400057,-0.00904724,0.4713863
0.7891448,1.515915,3.8228,-0.02489497,-0.00875631,0.4707804
0.768486,1.521589,3.824762,-0.02671168,-0.008166879,0.4705955
0.772065,1.534898,3.823105,-0.0246278,-0.006801575,0.4715114
0.784584,1.521597,3.823155,-0.02475252,-0.009920776,0.4718481
0.8024694,1.528386,3.819457,-0.02336437,-0.01041532,0.4730273
0.8548238,1.472766,3.820856,-0.02358599,-0.01350141,0.4717727
0.8069032,1.518205,3.823667,-0.02295203,-0.01305065,0.4749912
0.8431907,1.473982,3.825251,-0.02324722,-0.01395369,0.4727566
0.8063509,1.517812,3.82856,-0.02297048,-0.01011077,0.4759364
0.8062169,1.539605,3.823481,-0.02231476,-0.00720489,0.4758244
0.8446208,1.517706,3.820485,-0.02060284,-0.01000205,0.4756982
0.8934307,1.497153,3.811834,-0.02053922,-0.01271823,0.4748014
0.8064124,1.509988,3.832345,-0.02034783,-0.01821351,0.479389
0.8369462,1.508245,3.828945,-0.01669228,-0.01980656,0.4809225
0.959174,1.375755,3.834446,-0.01582137,-0.02277225,0.4787862
0.9784451,1.4008,3.830488,-0.01309472,-0.01814142,0.4805994
0.9310278,1.420982,3.837064,-0.01453358,-0.01842555,0.4809186
0.9665394,1.429374,3.829587,-0.01299109,-0.01620004,0.4821975
0.9191332,1.40735,3.842737,-0.0144008,-0.02171111,0.4815212
0.9695833,1.412966,3.836316,-0.01273473,-0.02096596,0.4850705
0.9496569,1.415223,3.844774,-0.01280054,-0.02243245,0.4875908
1.05301,1.406084,3.809619,-0.01282395,-0.02277312,0.4828633
0.9933339,1.395388,3.836458,-0.01132257,-0.0224427,0.4859023
1.051367,1.379575,3.818289,-0.01210885,-0.02462041,0.4838916
1.018571,1.373118,3.835712,-0.009702176,-0.02546781,0.4869411
1.053697,1.378334,3.82172,-0.01009797,-0.02836946,0.4869386
1.068789,1.353737,3.82778,-0.007196806,-0.02643818,0.4872319
1.068235,1.365628,3.83059,-0.006684728,-0.02553785,0.4896524
1.04001,1.415744,3.827478,-0.006750286,-0.01822186,0.4883974
1.029049,1.399843,3.83343,-0.007912971,-0.01677293,0.4871869
0.9955032,1.452219,3.828683,-0.008248307,-0.0165453,0.4882915
1.011271,1.413461,3.835775,-0.007525675,-0.01837665,0.4885767
0.9667618,1.433895,3.843836,-0.0068793,-0.01821771,0.4896224
1.050992,1.409667,3.827205,-0.006703012,-0.01621851,0.4883411
1.00787,1.409618,3.840332,-0.007408611,-0.01352918,0.4875841
1.044059,1.471823,3.820893,-0.002862349,-0.01197264,0.4918063
1.027779,1.465353,3.829871,-0.001165852,-0.01244667,0.49262
1.076549,1.456355,3.821702,-0.0003065616,-0.008690238,0.4924215
1.065455,1.447038,3.825019,-0.000564158,-0.008564025,0.4909248
1.069734,1.48004,3.820104,0.001103044,-0.005391151,0.4930868
1.120652,1.450277,3.808406,0.001016647,-0.009630829,0.492084
1.096152,1.443906,3.822015,0.002302766,-0.0101811,0.4937694
1.099814,1.424973,3.825898,0.001122609,-0.01060623,0.4938025
1.10789,1.424655,3.829134,0.0008949339,-0.007136852,0.4951211
1.056069,1.445063,3.836851,-0.005332261,-0.00415659,0.4942808
1.012354,1.479564,3.83769,-0.0048972,-0.005351424,0.4944098
1.007754,1.451831,3.850139,-0.004940309,-0.006285429,0.4957701
0.9990755,1.48431,3.846557,-0.006098501,-0.00410828,0.4973576
0.977567,1.493076,3.847633,-0.009956978,-0.006716669,0.4979792
1.018366,1.461575,3.839483,-0.01002993,-0.009242922,0.4956777
0.9837781,1.483201,3.845072,-0.009915218,-0.01369384,0.4990768
0.972153,1.464925,3.856715,-0.009172328,-0.01617813,0.5009739
1.015254,1.407532,3.859665,-0.009928241,-0.01715189,0.5001333
1.009823,1.408864,3.859286,-0.0112377,-0.01616716,0.4990556
1.014763,1.377689,3.867521,-0.01097795,-0.01862577,0.5002263
1.03578,1.393111,3.857682,-0.01100988,-0.01895866,0.5005496
1.077499,1.366803,3.852445,-0.01025681,-0.02111956,0.5011846
1.043809,1.362169,3.866901,-0.009349078,-0.0199025,0.5018473
1.00673,1.40317,3.871211,-0.0113695,-0.01320326,0.5023739
1.018738,1.434418,3.855273,-0.01276125,-0.01814505,0.5031588
1.057457,1.350104,3.868268,-0.01152284,-0.02184975,0.5039884
1.020484,1.342731,3.88147,-0.01178212,-0.02200794,0.5043907
1.000242,1.396073,3.877497,-0.01163927,-0.02521428,0.5083252
1.052255,1.349713,3.872329,-0.01182814,-0.02513722,0.5066378
1.011444,1.35936,3.879512,-0.01265637,-0.02906349,0.5076115
1.043469,1.33733,3.878413,-0.01064858,-0.02852044,0.5081253
1.004022,1.3966,3.878534,-0.008650243,-0.03130126,0.5115694
1.104359,1.379186,3.854364,-0.005836189,-0.03330004,0.5122985
1.104634,1.338915,3.867384,-0.00206273,-0.03832433,0.5137782
1.196476,1.3499,3.832846,-0.0002042502,-0.04436529,0.515167
1.236577,1.224063,3.84576,0.001481399,-0.04898229,0.5123544
1.221721,1.205629,3.85534,0.0006792247,-0.05433248,0.5144932
1.211588,1.197684,3.864853,0.0008084774,-0.05217361,0.5153188
1.236046,1.187951,3.856677,6.514788e-05,-0.05230598,0.5143071
1.199546,1.189976,3.866114,-0.001325056,-0.05681275,0.5149976
1.184454,1.156593,3.881896,0.001676366,-0.0554989,0.5155832
1.252457,1.15068,3.857876,0.001745731,-0.05807164,0.5150054
1.22899,1.153469,3.869227,0.005383477,-0.0567306,0.5157368
1.320191,1.087096,3.845287,0.009543672,-0.06230216,0.5136116
1.268279,1.119434,3.871002,0.008815899,-0.05565582,0.5182092
1.22381,1.168864,3.889784,0.008384049,-0.04608345,0.5214846
1.225276,1.221349,3.883698,0.007674202,-0.04186469,0.5233855
1.276606,1.175981,3.865693,0.006375283,-0.04481123,0.5194852
1.29373,1.213666,3.853268,0.008795381,-0.04725182,0.5215598
1.324583,1.203288,3.852366,0.01049043,-0.05083153,0.5266522
1.310364,1.209576,3.854215,0.01113348,-0.04964325,0.5252962
1.323623,1.170725,3.852699,0.01097287,-0.05035739,0.5227909
1.289444,1.195813,3.863507,0.009455159,-0.05086482,0.5252492
1.308237,1.174238,3.859819,0.006512493,-0.04994808,0.5242639
1.283855,1.167993,3.867183,0.004740134,-0.04977584,0.5234153
1.253192,1.178202,3.878158,0.002693072,-0.05054557,0.5250388
1.24812,1.174112,3.87896,0.002161011,-0.05114804,0.524838
1.190475,1.191787,3.901269,0.003693387,-0.05017476,0.5279423
1.177784,1.162842,3.911148,0.004040278,-0.04923013,0.526937
1.173078,1.226771,3.899845,0.002039604,-0.05371164,0.5299203
1.24709,1.154162,3.884605,0.002806112,-0.05485654,0.5264775
1.214145,1.120334,3.903362,0.002266735,-0.0577884,0.5279093
1.234106,1.120025,3.895137,0.001930773,-0.05594642,0.526682
1.151995,1.134241,3.92351,0.002082951,-0.05569915,0.5289788
1.22631,1.173368,3.89083,0.001334637,-0.05884962,0.5296113
1.216494,1.149034,3.900275,0.004811004,-0.06145096,0.5302527
1.300109,1.141502,3.866354,0.008448228,-0.06663854,0.5278988
1.283285,1.110302,3.89146,0.01322101,-0.07159695,0.5347586
1.390291,1.068616,3.859751,0.01942952,-0.06823355,0.5315275
1.412194,1.085376,3.846958,0.02118905,-0.06736207,0.530475
1.33831,1.095443,3.881722,0.02589551,-0.06823899,0.5339198
1.383124,1.123016,3.869258,0.03017612,-0.06228164,0.5356697
1.532267,1.059945,3.813365,0.03303106,-0.06036898,0.5304871
1.536027,1.029932,3.813766,0.0322116,-0.06184842,0.5295962
1.517787,1.093927,3.815103,0.0315119,-0.06143315,0.53289
1.502434,1.031469,3.834891,0.03257996,-0.06005132,0.5317283
1.516467,1.065222,3.828012,0.03412935,-0.05578686,0.5327549
1.556472,1.065911,3.809283,0.03449605,-0.06008978,0.5333419
1.547655,1.034811,3.819891,0.03569433,-0.06021434,0.5329572
1.552697,1.019809,3.819696,0.03466669,-0.06497951,0.5341841
1.613279,1.024792,3.797263,0.03701875,-0.06683378,0.5370724
1.599478,0.9926016,3.803317,0.0364794,-0.06783421,0.5342957
1.59891,0.9821326,3.808617,0.0364642,-0.06748861,0.5356009
1.575253,0.9736221,3.819368,0.03402168,-0.06722638,0.5352328
1.530901,0.9784321,3.840928,0.03327145,-0.06650494,0.5365672
1.530573,0.9944849,3.835729,0.02599898,-0.06738113,0.5377815
1.48924,0.9976705,3.837882,0.01707762,-0.07041119,0.5342613
1.435704,0.9788538,3.856893,0.01055247,-0.07286602,0.5342594
1.319209,1.058951,3.899286,0.009646297,-0.07293744,0.5401115
1.350604,0.9896505,3.887198,0.00869301,-0.0744008,0.5346676
1.310695,0.9997846,3.910021,0.0087841,-0.07294684,0.5393919
1.332187,1.034108,3.89704,0.008759439,-0.07171789,0.5392861
1.352117,1.053917,3.888258,0.008079067,-0.07104293,0.5399487
1.388844,1.005359,3.876941,0.008083001,-0.07046273,0.5372502
1.305316,1.063089,3.902549,0.00626868,-0.07276163,0.5406951
1.337922,1.050899,3.889227,0.004735261,-0.07560058,0.5399784
1.322946,1.023773,3.899134,0.005031079,-0.0762126,0.5400445
1.334397,0.9964381,3.897742,0.004865319,-0.07615232,0.5389421
1.303178,1.011658,3.910557,0.004708767,-0.0749755,0.5403997
1.305784,0.9693289,3.911508,0.004122384,-0.07373998,0.5379708
1.305193,0.9938734,3.914948,0.003237441,-0.0722305,0.5405006
1.309165,1.025462,3.904707,-0.001249462,-0.07331507,0.5399544
1.27388,1.049271,3.911313,-0.001687922,-0.07576377,0.5402241
1.256482,1.032563,3.922833,-0.0006650761,-0.07303979,0.540568
1.151644,1.081844,3.952268,-0.002462804,-0.07030739,0.5425019
1.207984,1.102369,3.92857,-0.004391909,-0.07025886,0.5416832
1.236206,1.1135,3.913596,-0.003397122,-0.07191978,0.5405267
1.240706,1.081869,3.918751,-0.004093565,-0.07375775,0.5411299
1.237745,1.073794,3.923145,-0.004291907,-0.07337628,0.5420167
1.148362,1.099792,3.947788,-0.006583877,-0.07265896,0.5427356
1.215709,1.100967,3.924168,-0.00860361,-0.07089546,0.541975
1.204196,1.064759,3.929314,-0.009428024,-0.0711829,0.5391554
1.193749,1.042045,3.936276,-0.008544758,-0.0708316,0.5388855
1.181565,1.071431,3.936486,-0.007907018,-0.0727156,0.5399771
1.189486,1.072155,3.937482,-0.007326208,-0.07360651,0.5420356
1.209094,1.096789,3.929061,-0.004245773,-0.07497901,0.5432016
1.268643,1.057108,3.911896,-0.00238961,-0.08161326,0.54205
1.323099,0.9867762,3.90322,-0.00264746,-0.08218468,0.5415332
1.25771,1.03011,3.926058,-0.0004572421,-0.0836174,0.5446303
1.317973,1.003976,3.901275,-0.002708532,-0.09032495,0.5424962
1.328062,0.9743397,3.906263,0.001682185,-0.09337453,0.5440549
1.421676,0.9450542,3.873006,0.003712967,-0.100889,0.5446149
1.447853,0.8606048,3.874525,0.009969503,-0.1035235,0.5444397
1.4399,0.8725669,3.882941,0.01104732,-0.1026492,0.5478758
1.494555,0.8400805,3.855991,0.009544283,-0.1045904,0.5435843
1.353398,0.8131375,3.920979,0.01048163,-0.1030655,0.5470566
1.38766,0.9820917,3.897434,0.01181661,-0.106837,0.5532715
1.498122,0.8492804,3.863296,0.01107021,-0.1097558,0.5494807
1.51799,0.826984,3.8593,0.0137603,-0.1097877,0.5491898
1.55542,0.8108561,3.84917,0.01521716,-0.1100621,0.5509381
1.552101,0.7973334,3.850564,0.01695484,-0.1073533,0.5489916
1.520018,0.8506253,3.863839,0.01525247,-0.1116417,0.5533791
1.520941,0.8183644,3.865826,0.01564388,-0.1109807,0.5521734
1.534305,0.8049581,3.863183,0.01602903,-0.1102296,0.5529391
1.554948,0.8041127,3.854519,0.01456106,-0.1105215,0.5529523
1.532712,0.7759024,3.862903,0.01341198,-0.1101177,0.5509191
1.540724,0.831549,3.860983,0.01478897,-0.1090581,0.5550603
1.573194,0.7804114,3.845692,0.01357819,-0.1080516,0.5511212
1.518884,0.8027192,3.869776,0.01359704,-0.108636,0.5533395
1.528911,0.8145843,3.862511,0.01321924,-0.1087415,0.5526452
1.516789,0.8121367,3.871616,0.01587664,-0.11329,0.5551219
1.547476,0.7805169,3.863467,0.01552318,-0.110125,0.5550463
1.568524,0.7979832,3.856623,0.01409927,-0.1091216,0.5569026
1.505679,0.8308975,3.882456,0.01480095,-0.1103174,0.5581933
1.574796,0.828436,3.85492,0.01394153,-0.1121235,0.5593379
1.564349,0.8061102,3.861046,0.01313008,-0.1101082,0.5591192
1.536817,0.8337465,3.877462,0.01365073,-0.1088897,0.5619265
1.511313,0.8325372,3.886592,0.01185608,-0.1103685,0.5622535
1.551995,0.7829169,3.864021,0.01029611,-0.1085905,0.5571988
